Price in PLN,Price per meter,Floors in the building,No. of rooms,Location,Floor,Flat area in m2,Szerokosc,Dlugosc
979615.0,14255.17,9.0,3.0,Śródmieście,9.0,68.72,52.23055556,21.0125
726775.8,10915.83,3.0,3.0,Praga-Południe,0.0,66.58,52.2395,21.1056
1103314.0,9719.97,3.0,2.0,Praga-Południe,1.0,113.51,52.2395,21.1056
1214860.0,11469.6,3.0,5.0,Praga-Południe,0.0,105.92,52.2395,21.1056
1122562.0,9719.99,3.0,2.0,Praga-Południe,1.0,115.49,52.2395,21.1056
1.0,-1.0,4.0,3.0,Wesoła,3.0,61.22,52.2175449293539,21.2316516235468
1.0,-1.0,6.0,3.0,Ursynów,1.0,64.88,52.1675702801047,21.0056596694888
281300.0,9289.96,5.0,1.0,Włochy,1.0,30.28,52.2072918019149,20.8905150843431
855068.0,9720.0,3.0,2.0,Praga-Południe,1.0,87.97,52.2395,21.1056
1.0,-1.0,6.0,3.0,Wesoła,5.0,62.94,52.2175449293539,21.2316516235468
1.0,-1.0,6.0,2.0,Wesoła,5.0,41.39,52.2175449293539,21.2316516235468
1.0,-1.0,6.0,2.0,Włochy,6.0,41.39,52.1932,20.9301
1.0,-1.0,6.0,3.0,Wesoła,4.0,62.94,52.2175449293539,21.2316516235468
1.0,-1.0,6.0,3.0,Wesoła,4.0,61.49,52.2175449293539,21.2316516235468
439550.3,8590.0,5.0,2.0,Włochy,1.0,51.17,52.2072918019149,20.8905150843431
540166.0,8600.0,5.0,4.0,Praga-Południe,1.0,62.81,52.2466844123776,21.070812913351
543306.5,8650.0,5.0,4.0,Praga-Południe,4.0,62.81,52.2466844123776,21.070812913351
388000.0,8580.27,5.0,2.0,Włochy,0.0,45.22,52.2072918019149,20.8905150843431
573384.0,8400.0,5.0,3.0,Praga-Południe,1.0,68.26,52.2466844123776,21.070812913351
640000.0,10000.0,16.0,2.0,Ochota,11.0,64.0,52.2212,20.9846
548275.0,8750.0,5.0,3.0,Praga-Południe,4.0,62.66,52.2466844123776,21.070812913351
441697.8,8590.0,5.0,2.0,Włochy,1.0,51.42,52.2072918019149,20.8905150843431
575232.0,8400.0,5.0,3.0,Praga-Południe,1.0,68.48,52.2466844123776,21.070812913351
1113600.0,11600.0,6.0,4.0,Praga-Północ,5.0,96.0,52.2641,21.0428
395000.0,8379.3,5.0,2.0,Włochy,1.0,47.14,52.2072918019149,20.8905150843431
393048.7,8690.0,5.0,2.0,Włochy,1.0,45.23,52.2072918019149,20.8905150843431
585504.0,8550.0,5.0,3.0,Praga-Południe,5.0,68.48,52.2466844123776,21.070812913351
288425.7,9090.0,5.0,1.0,Włochy,1.0,31.73,52.2072918019149,20.8905150843431
609818.1,7890.0,5.0,4.0,Włochy,0.0,77.29,52.2072918019149,20.8905150843431
1.0,-1.0,6.0,2.0,Włochy,1.0,41.39,52.1932,20.9301
1.0,-1.0,6.0,2.0,Wesoła,3.0,41.39,52.2175449293539,21.2316516235468
1.0,-1.0,6.0,3.0,Włochy,3.0,62.94,52.1932,20.9301
1.0,-1.0,6.0,3.0,Włochy,4.0,60.85,52.1932,20.9301
388525.7,8590.0,5.0,2.0,Włochy,1.0,45.23,52.2072918019149,20.8905150843431
1.0,-1.0,6.0,2.0,Włochy,5.0,44.69,52.1932,20.9301
431138.0,7300.0,,3.0,Wawer,2.0,59.06,52.1885541245628,21.1428841306595
445050.0,7500.0,,3.0,Wawer,1.0,59.34,52.1885541245628,21.1428841306595
428437.0,7300.0,,3.0,Wawer,0.0,58.69,52.1885541245628,21.1428841306595
621012.0,8400.0,5.0,4.0,Praga-Południe,3.0,73.93,52.2466844123776,21.070812913351
438000.0,7300.0,,3.0,Wawer,3.0,60.0,52.1885541245628,21.1428841306595
440175.0,7500.0,,3.0,Wawer,3.0,58.69,52.1885541245628,21.1428841306595
1.0,-1.0,6.0,3.0,Ursynów,1.0,57.48,52.1675702801047,21.0056596694888
425816.0,6800.0,,3.0,Wawer,0.0,62.62,52.1885541245628,21.1428841306595
391000.0,8784.54,5.0,2.0,Włochy,1.0,44.51,52.2072918019149,20.8905150843431
440175.0,7500.0,,3.0,Wawer,2.0,58.69,52.1885541245628,21.1428841306595
501000.0,7944.81,7.0,3.0,Ursus,7.0,63.06,52.2050570441289,20.8818793688129
429903.0,8389.99,5.0,2.0,Włochy,1.0,51.24,52.2072918019149,20.8905150843431
1.0,-1.0,6.0,4.0,Białołęka,2.0,80.3,52.3230378612604,20.9527571618836
440175.0,7500.0,,3.0,Wawer,2.0,58.69,52.1885541245628,21.1428841306595
265791.0,9089.98,5.0,1.0,Włochy,1.0,29.24,52.2072918019149,20.8905150843431
766837.5,8450.0,5.0,4.0,Praga-Południe,5.0,90.75,52.2466844123776,21.070812913351
440175.0,7500.0,,3.0,Wawer,1.0,58.69,52.1885541245628,21.1428841306595
439116.0,7400.0,,3.0,Wawer,0.0,59.34,52.1885541245628,21.1428841306595
1.0,-1.0,6.0,4.0,Białołęka,,82.8,52.3230378612604,20.9527571618836
273699.9,9090.0,5.0,1.0,Włochy,1.0,30.11,52.2072918019149,20.8905150843431
440175.0,7500.0,,3.0,Wawer,1.0,58.69,52.1885541245628,21.1428841306595
440175.0,7500.0,,3.0,Wawer,3.0,58.69,52.1885541245628,21.1428841306595
440175.0,7500.0,,3.0,Wawer,1.0,58.69,52.1885541245628,21.1428841306595
1.0,-1.0,6.0,5.0,Ursynów,5.0,109.52,52.1675702801047,21.0056596694888
440175.0,7500.0,,3.0,Wawer,1.0,58.69,52.1885541245628,21.1428841306595
450000.0,7500.0,,3.0,Wawer,1.0,60.0,52.1885541245628,21.1428841306595
408822.9,8790.0,5.0,2.0,Włochy,0.0,46.51,52.2072918019149,20.8905150843431
574853.5,8450.0,5.0,3.0,Praga-Południe,2.0,68.03,52.2466844123776,21.070812913351
589512.0,8400.0,5.0,4.0,Praga-Południe,1.0,70.18,52.2466844123776,21.070812913351
1.0,-1.0,5.0,2.0,Włochy,0.0,30.34,52.2072918019149,20.8905150843431
393000.0,8386.68,5.0,2.0,Włochy,1.0,46.86,52.2072918019149,20.8905150843431
486566.0,8440.0,5.0,3.0,Włochy,5.0,57.65,52.2072918019149,20.8905150843431
1.0,-1.0,6.0,5.0,Ursynów,6.0,114.39,52.1675702801047,21.0056596694888
1.0,-1.0,6.0,3.0,Ursynów,1.0,65.07,52.1675702801047,21.0056596694888
1.0,-1.0,6.0,4.0,Ursynów,1.0,83.24,52.1675702801047,21.0056596694888
397205.2,8890.0,5.0,2.0,Włochy,1.0,44.68,52.2072918019149,20.8905150843431
1.0,-1.0,5.0,2.0,Włochy,1.0,37.68,52.2072918019149,20.8905150843431
1.0,-1.0,6.0,4.0,Ursynów,5.0,86.0,52.1675702801047,21.0056596694888
416529.1,8590.0,5.0,2.0,Włochy,1.0,48.49,52.2072918019149,20.8905150843431
1.0,-1.0,6.0,3.0,Ursynów,2.0,63.6,52.1675702801047,21.0056596694888
341000.0,8877.9,5.0,2.0,Włochy,1.0,38.41,52.2072918019149,20.8905150843431
1.0,-1.0,6.0,2.0,Ursynów,4.0,39.45,52.1675702801047,21.0056596694888
416434.5,8490.0,5.0,2.0,Włochy,1.0,49.05,52.2072918019149,20.8905150843431
1.0,-1.0,6.0,2.0,Włochy,4.0,39.31,52.1932,20.9301
539314.0,8200.0,5.0,3.0,Praga-Południe,3.0,65.77,52.2466844123776,21.070812913351
440175.0,7500.0,,3.0,Wawer,3.0,58.69,52.1885541245628,21.1428841306595
548187.5,8750.0,5.0,3.0,Praga-Południe,4.0,62.65,52.2466844123776,21.070812913351
542602.5,8250.0,5.0,3.0,Praga-Południe,4.0,65.77,52.2466844123776,21.070812913351
606226.0,8200.0,5.0,4.0,Praga-Południe,5.0,73.93,52.2466844123776,21.070812913351
533885.0,8500.0,5.0,4.0,Praga-Południe,3.0,62.81,52.2466844123776,21.070812913351
508706.5,8650.0,5.0,3.0,Praga-Południe,2.0,58.81,52.2466844123776,21.070812913351
444000.0,7400.0,,3.0,Wawer,0.0,60.0,52.1885541245628,21.1428841306595
438000.0,7300.0,,3.0,Wawer,2.0,60.0,52.1885541245628,21.1428841306595
536025.5,8150.0,5.0,3.0,Praga-Południe,2.0,65.77,52.2466844123776,21.070812913351
543306.5,8650.0,5.0,4.0,Praga-Południe,2.0,62.81,52.2466844123776,21.070812913351
440175.0,7500.0,,3.0,Wawer,2.0,58.69,52.1885541245628,21.1428841306595
606964.5,8550.0,5.0,4.0,Praga-Południe,3.0,70.99,52.2466844123776,21.070812913351
516862.5,8750.0,5.0,3.0,Praga-Południe,4.0,59.07,52.2466844123776,21.070812913351
1.0,-1.0,5.0,2.0,Włochy,0.0,40.66,52.2072918019149,20.8905150843431
1.0,-1.0,5.0,2.0,Włochy,1.0,34.04,52.2072918019149,20.8905150843431
1.0,-1.0,3.0,3.0,Mokotów,0.0,68.86,52.20055556,21.02444444
1.0,-1.0,8.0,3.0,Targówek,2.0,75.08,52.2697648914108,21.0485671332357
276251.4,9190.0,5.0,1.0,Włochy,1.0,30.06,52.2072918019149,20.8905150843431
759000.0,11161.76,6.0,3.0,Wola,4.0,68.0,52.2465225843332,20.9445986119231
450000.0,7500.0,,3.0,Wawer,2.0,60.0,52.1885541245628,21.1428841306595
1.0,-1.0,5.0,2.0,Włochy,1.0,29.43,52.2072918019149,20.8905150843431
1.0,-1.0,5.0,2.0,Włochy,1.0,42.99,52.2072918019149,20.8905150843431
345845.3,8990.0,5.0,2.0,Włochy,1.0,38.47,52.2072918019149,20.8905150843431
1.0,-1.0,6.0,3.0,Włochy,5.0,58.09,52.1932,20.9301
445050.0,7500.0,,3.0,Wawer,2.0,59.34,52.1885541245628,21.1428841306595
1.0,-1.0,6.0,4.0,Białołęka,3.0,80.0,52.3230378612604,20.9527571618836
1.0,-1.0,6.0,4.0,Białołęka,1.0,80.2,52.3230378612604,20.9527571618836
445050.0,7500.0,,3.0,Wawer,1.0,59.34,52.1885541245628,21.1428841306595
1.0,-1.0,6.0,3.0,Włochy,5.0,60.85,52.1932,20.9301
470044.8,8590.0,5.0,3.0,Włochy,1.0,54.72,52.2072918019149,20.8905150843431
1.0,-1.0,5.0,2.0,Włochy,1.0,38.48,52.2072918019149,20.8905150843431
428437.0,7300.0,,3.0,Wawer,0.0,58.69,52.1885541245628,21.1428841306595
532737.0,8100.0,5.0,3.0,Praga-Południe,1.0,65.77,52.2466844123776,21.070812913351
578656.0,8450.0,5.0,3.0,Praga-Południe,2.0,68.48,52.2466844123776,21.070812913351
603415.0,8500.0,5.0,4.0,Praga-Południe,2.0,70.99,52.2466844123776,21.070812913351
416784.0,7600.0,,3.0,Wawer,1.0,54.84,52.1885541245628,21.1428841306595
538876.0,8600.0,5.0,3.0,Praga-Południe,1.0,62.66,52.2466844123776,21.070812913351
543306.5,8650.0,5.0,4.0,Praga-Południe,2.0,62.81,52.2466844123776,21.070812913351
582597.0,8550.0,5.0,3.0,Praga-Południe,4.0,68.14,52.2466844123776,21.070812913351
431138.0,7300.0,,3.0,Wawer,1.0,59.06,52.1885541245628,21.1428841306595
286425.9,9090.0,5.0,1.0,Włochy,1.0,31.51,52.2072918019149,20.8905150843431
523568.0,8600.0,5.0,3.0,Praga-Południe,1.0,60.88,52.2466844123776,21.070812913351
438000.0,7300.0,,3.0,Wawer,1.0,60.0,52.1885541245628,21.1428841306595
620378.0,8650.0,5.0,4.0,Praga-Południe,4.0,71.72,52.2466844123776,21.070812913351
579190.0,8500.0,5.0,3.0,Praga-Południe,3.0,68.14,52.2466844123776,21.070812913351
542009.0,8650.0,5.0,3.0,Praga-Południe,2.0,62.66,52.2466844123776,21.070812913351
440175.0,7500.0,,3.0,Wawer,2.0,58.69,52.1885541245628,21.1428841306595
542009.0,8650.0,5.0,3.0,Praga-Południe,2.0,62.66,52.2466844123776,21.070812913351
449160.0,7600.0,,3.0,Wawer,1.0,59.1,52.1885541245628,21.1428841306595
440175.0,7500.0,,3.0,Wawer,1.0,58.69,52.1885541245628,21.1428841306595
355900.0,8427.66,5.0,2.0,Włochy,1.0,42.23,52.2072918019149,20.8905150843431
1.0,-1.0,3.0,3.0,Mokotów,0.0,69.73,52.20055556,21.02444444
545142.0,8700.0,5.0,3.0,Praga-Południe,3.0,62.66,52.2466844123776,21.070812913351
440175.0,7500.0,,3.0,Wawer,2.0,58.69,52.1885541245628,21.1428841306595
1.0,-1.0,5.0,2.0,Włochy,1.0,31.73,52.2072918019149,20.8905150843431
1.0,-1.0,7.0,3.0,Ursus,7.0,63.42,52.2050570441289,20.8818793688129
532737.0,8100.0,5.0,3.0,Praga-Południe,1.0,65.77,52.2466844123776,21.070812913351
1.0,-1.0,5.0,2.0,Włochy,1.0,37.43,52.2072918019149,20.8905150843431
1.0,-1.0,5.0,2.0,Włochy,0.0,34.15,52.2072918019149,20.8905150843431
1.0,-1.0,5.0,1.0,Włochy,1.0,26.01,52.2072918019149,20.8905150843431
445050.0,7500.0,,3.0,Wawer,1.0,59.34,52.1885541245628,21.1428841306595
395655.7,8690.0,5.0,2.0,Włochy,1.0,45.53,52.2072918019149,20.8905150843431
412762.7,8890.0,5.0,2.0,Włochy,0.0,46.43,52.2072918019149,20.8905150843431
1.0,-1.0,8.0,2.0,Ursus,3.0,36.51,52.2044,20.8806
416784.0,7600.0,,3.0,Wawer,2.0,54.84,52.1885541245628,21.1428841306595
1.0,-1.0,8.0,2.0,Ursus,1.0,48.5,52.2044,20.8806
1.0,-1.0,8.0,2.0,Ursus,4.0,39.3,52.2044,20.8806
585504.0,8550.0,5.0,3.0,Praga-Południe,4.0,68.48,52.2466844123776,21.070812913351
1.0,-1.0,8.0,2.0,Ursus,6.0,45.49,52.2044,20.8806
538876.0,8600.0,5.0,3.0,Praga-Południe,1.0,62.66,52.2466844123776,21.070812913351
536025.5,8150.0,5.0,3.0,Praga-Południe,2.0,65.77,52.2466844123776,21.070812913351
1.0,-1.0,8.0,2.0,Ursus,1.0,43.73,52.2044,20.8806
450000.0,7500.0,,3.0,Wawer,1.0,60.0,52.1885541245628,21.1428841306595
1.0,-1.0,7.0,3.0,Ursus,5.0,63.5,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,6.0,63.42,52.2044,20.8806
431138.0,7300.0,,3.0,Wawer,3.0,59.06,52.1885541245628,21.1428841306595
1.0,-1.0,8.0,3.0,Ursus,0.0,56.99,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,7.0,58.86,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,6.0,63.41,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,5.0,63.42,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,1.0,58.35,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,7.0,58.74,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,3.0,63.78,52.2044,20.8806
429723.0,8771.65,5.0,3.0,Włochy,2.0,48.99,52.2082,20.901
1.0,-1.0,7.0,3.0,Ursus,5.0,63.41,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,3.0,63.5,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,4.0,63.67,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,7.0,63.84,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,5.0,63.67,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,2.0,63.5,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,4.0,63.5,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,3.0,59.92,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,7.0,58.35,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,7.0,63.41,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,2.0,59.92,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,6.0,63.67,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,3.0,63.42,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,4.0,63.41,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,5.0,56.76,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,6.0,58.86,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,6.0,63.5,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,5.0,59.92,52.2044,20.8806
1.0,-1.0,7.0,2.0,Ursus,7.0,39.38,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,3.0,63.67,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,4.0,63.42,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,6.0,55.61,52.2044,20.8806
1.0,-1.0,7.0,3.0,Ursus,4.0,63.78,52.2044,20.8806
